entity_id,state,last_changed
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T06:35:13.831Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T06:40:08.454Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T06:40:35.098Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T06:43:51.522Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T06:46:44.281Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T06:50:08.031Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T06:51:19.288Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T06:54:18.928Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T06:58:24.095Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T07:00:23.797Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T07:09:46.312Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T07:15:28.245Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T07:17:33.034Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T07:20:38.243Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T07:21:10.427Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T07:23:10.170Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T07:27:51.622Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T07:29:51.356Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T07:40:54.020Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T07:42:53.773Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T08:00:33.075Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T08:06:11.713Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T09:40:09.110Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T09:42:08.880Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T09:42:37.616Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T09:44:37.365Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T09:49:35.352Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T09:52:35.917Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T09:55:51.445Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T09:57:51.257Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T10:18:04.749Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T10:21:05.252Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T10:26:02.577Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T10:28:02.383Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T10:33:59.045Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T10:35:58.862Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T10:45:48.940Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T10:49:00.868Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T11:25:12.121Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T11:27:11.928Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T11:32:15.645Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T11:34:15.455Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T11:45:25.426Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T11:47:25.263Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T11:48:00.796Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T11:50:00.625Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T11:56:59.680Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T11:58:59.499Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T12:07:03.092Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T12:09:02.975Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T12:14:42.290Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T12:16:42.080Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T12:17:56.995Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T12:24:04.765Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T12:25:39.442Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T12:31:05.610Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T12:31:54.074Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T12:36:29.806Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T12:40:25.969Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T12:42:25.792Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T12:43:36.583Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T12:45:36.403Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T13:05:13.735Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T13:08:24.853Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T13:19:53.337Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T13:21:53.159Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T13:57:22.456Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T14:00:32.953Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T15:15:38.154Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T15:21:16.878Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T16:19:37.197Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T16:21:37.107Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T16:23:14.549Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T16:26:32.472Z
binary_sensor.motion_sensor_158d00027a3eb3,on,2025-10-15T17:07:02.940Z
binary_sensor.motion_sensor_158d00027a3eb3,off,2025-10-15T17:09:54.829Z
